,Graft_rg,NP_rg,Asphericity
44,1.7795457193081299,0.2121114702945294,0.019602370361944156
45,1.1917688203176469,0.20222079698086537,0.01573027263846423
46,2.5739799030381385,0.31209132128818307,0.08500582562405452
47,1.657736351658839,0.28394908024766585,0.051504075538518476
48,1.202967582925286,0.22170560391487312,0.029246902732447254
49,1.5489598237063948,0.19895508603628048,0.02120173100871169
50,2.4505256905518498,0.2761688784905373,0.025427776159622682
51,1.4227751104071669,0.1870808922349562,0.022974144564091123
52,2.0579481422356647,0.23772130007625641,0.0734074411186181
53,1.769377357359008,0.26180711017673036,0.02078958504240818
54,1.8828651903516773,0.20030071724574536,0.02285482228369256
55,3.168332285310332,0.2385088533789416,0.01812147729345937
56,1.369259958042556,0.185374015463301,0.039701794589129986
57,2.8590337912925414,0.2977088880557456,0.0743721477705247
58,1.9884293515667362,0.2836735583585646,0.09805998923929402
59,2.011413943404041,0.2870073694382071,0.028889275684577324
60,2.2619096335177904,0.24406596593495822,0.0895268888590753
61,1.3804957745122304,0.21784085756288923,0.05033284832418943
62,2.668792190548767,0.29749825190632895,0.0359266658024488
63,1.4834445366215956,0.2314395487194819,0.05422578506501449
64,1.4512408223421824,0.25861636225832113,0.04673908431143094
65,1.5387204368367866,0.1944447189681479,0.04709066498424512
66,2.9982950000876474,0.2772196546875566,0.0698989784508599
67,1.8938718937369554,0.20162071966955933,0.017433454401012877
68,1.2285472126182373,0.21263751550181334,0.02563640113803256
69,2.1006050655766435,0.25692478163248356,0.057640961675425095
70,1.6530966832085006,0.1929735640626389,0.029156170706834968
71,1.710706191473583,0.2587755724737476,0.010293525961661179
72,3.1255284004549355,0.2754573300729314,0.09496236366482766
73,3.10693198207922,0.24649037110758887,0.03552981244686164
74,2.1292040012393243,0.2139375739166779,0.018800134300321347
75,2.5994351476180175,0.30076461858584996,0.06948008534977647
76,1.8128326067212412,0.222892222999099,0.012642573299035228
77,1.5964474527615466,0.23479924395653218,0.04061960109394582
78,1.7674839464055156,0.2011564936208051,0.03600666388889898
79,1.298940762357067,0.25719285680733067,0.05395593142758073
80,1.2295275933080132,0.19957920798732653,0.03167439438699673
81,2.1479655707497134,0.24665436884753952,0.006591387912028213
82,1.3438245582825905,0.23935724850696075,0.030944893612565375
83,2.909558318513468,0.26172406204044224,0.06338145970664845
84,1.3257211991425257,0.1722284390772094,0.015209247235050228
85,1.6384566681638908,0.34961920938704216,0.07527417878377361
86,1.2555634969504075,0.21249912051457764,0.019393821613117642
87,1.2684150393505234,0.1778261260671545,0.02485128922745574
88,1.3679170887519883,0.20009423801034562,0.05238907473630477
89,1.3073533046168773,0.26794245728419924,0.05622330485671066
90,2.157234727935006,0.2768261286600012,0.06799595257065594
91,1.2592534697587119,0.17153077637661696,0.004301345225588907
92,1.4690971914636868,0.22260072123902658,0.06147800493203977
93,1.7530680982548024,0.19835147440427295,0.010674940558048808
94,1.379018643984413,0.2218030850891705,0.04107668560663663
95,1.4655496018886163,0.1856937691912077,0.04011221668849396
96,1.9621112746325382,0.32200229953035825,0.07780366969586858
97,2.8620099497671543,0.31708062278213484,0.10015213159496847
98,2.22923236052257,0.25292979597126525,0.10032515987883459
99,1.775838764983485,0.3061345510014794,0.05985170223072176
100,2.3652060537463044,0.24761721644208443,0.06359890696325869
101,1.1650620913749337,0.19234667157535762,0.015539533122909985
102,2.99202680675642,0.2751437882609286,0.05345194311041641
103,1.2319520496773524,0.17918028565832242,0.016486340306605025
104,2.062188324055151,0.34696174080754527,0.08633013211793955
105,2.9395468508544496,0.2655734612798527,0.044575199655964126
106,1.3128610135454677,0.21227132000355814,0.006452630518703679
107,1.9439488617299556,0.21760985594169255,0.05477265363708011
108,1.805600171367531,0.2115385893246742,0.03861028967447405
109,1.5781972454905058,0.29970655390284845,0.060035638298919315
110,1.807258109377287,0.21694270532115165,0.054546023196572466
111,1.2918487396133322,0.18518761886426974,0.005989254555621933
112,1.3665877502945436,0.2320213738103764,0.043960354735230106
113,2.054972533951087,0.2609172619153755,0.08076476633630718
114,1.3844745308407602,0.2565981655033658,0.04540869617522508
115,2.0383591428721903,0.22231055007614328,0.06537417160631176
116,1.959598702816247,0.2668878177570924,0.0423982107035496
117,1.2682791406184306,0.20665924689672144,0.013507451160511018
118,1.3874583541870835,0.20070256504331727,0.023665776773277532
119,1.3352689077082975,0.24186916039517603,0.05814727048149523
120,2.4682256078967186,0.3024184671460553,0.012009295400984412
121,1.3011523422843225,0.20685916676734448,0.05695022005823063
122,1.8096193741810922,0.23096656752865766,0.07352707909428702
123,2.766131094969334,0.32282807167832006,0.0968861037157767
124,2.0187257249859467,0.298702954632292,0.09027433252729955
125,1.9179507156140616,0.2776236857760758,0.04133094891729914
126,1.4915183240232943,0.21225053958923754,0.06550851883935041
127,2.7166322786794197,0.23588903495499797,0.026327953529636287
128,1.3864015772394997,0.21358685375584327,0.046963763276693056
129,1.2874305273242848,0.19459106262383524,0.0072945991677968985
130,1.1311794678668514,0.1846919716078878,0.008081303115382911
131,1.737079177483365,0.25430792769783833,0.08486955818212975
132,1.7986960488647346,0.20333399293078752,0.033002181225823796
133,2.202215778970682,0.23010299368148987,0.06000573705002099
134,2.3778836858126584,0.32049540962682793,0.044977967369561805
135,1.7777818814914843,0.20504028232631075,0.022669600663068504
136,2.650900144481481,0.2568552749311625,0.009447762176136246
137,2.635890588189282,0.21800570626840396,0.00842665401565434
138,1.5049683473520177,0.2145285940332185,0.07032852589879995
139,2.286006033960827,0.2819677911831103,0.10442135355553064
140,2.461386776905673,0.2535536040350652,0.04337145282705916
141,2.680649857541249,0.281100726160786,0.03620281379025195
142,1.5734660591297465,0.2254474195025405,0.026534865585402523
143,3.266084573594961,0.27068368192140957,0.05513837222386491
144,2.5934509058327864,0.2744569508363172,0.06663657339043638
145,1.343316705003873,0.24063462563986032,0.05177305819053832
146,1.1956482357315368,0.2766259590514944,0.04927259848508722
147,2.33494519772809,0.23929683304402574,0.01384630116229067
148,1.5573813362221072,0.23386848497440163,0.01815604285923987
149,2.2370859327964623,0.27990353913650123,0.0357671196870685
150,1.7018464624110696,0.23289725319533325,0.048290933485808735
151,1.7929370537370577,0.2168696186414561,0.053334398882047704
152,1.4202028102634867,0.19564213696435034,0.0057827944395815204
153,1.5045859813637155,0.1913727972488445,0.028592233279226824
154,1.4110542213035497,0.1805127113534585,0.037771210893992074
155,1.2604136394616519,0.213511604915752,0.0068215702341552584
156,1.3140244730678357,0.19472366909739422,0.021872707658261478
157,1.4069394010849903,0.23328259096444437,0.012054633886835977
158,2.8832407108450666,0.27565796940947157,0.08047624010543483
159,1.448174561289572,0.21660632549409434,0.030707203417663496
160,2.771116429209524,0.24712559329656725,0.07389954785944752
161,2.9847246751470715,0.2544418226802842,0.05894551842176063
162,2.038881869978783,0.25188855199380417,0.04788532312205816
163,2.600521792432458,0.253968736716844,0.07233084997358419
164,1.976324939865699,0.27381586229675214,0.02755245570796981
165,2.5742190103937315,0.29259887636985865,0.02383935731949633
166,2.1603189772232256,0.3409574012252997,0.07958209520988282
167,1.3208718853909769,0.25581831902080954,0.039642111136079516
168,2.1179730700004793,0.35569838804852316,0.08563742707117694
169,1.605325189923369,0.19917786787186384,0.055136828217732525
170,1.8275675563319869,0.1957535183947904,0.008022027998440468
171,1.9231095853321745,0.3082023542412792,0.06386359635486596
172,1.5633991615398712,0.2092361881141036,0.009909799595781086
173,2.478119418508351,0.2776369595181025,0.06350200989308427
174,2.2983323946694436,0.232074360398467,0.015581931551446552
175,1.273665952670189,0.21110343627261124,0.05873598756375416
176,2.1084253367559906,0.26354348441889336,0.0886798537510741
177,2.6743868595994313,0.28735200878841,0.049645118798529564
178,2.6567981327996932,0.2941739233111743,0.10181012612795495
179,2.4639809276659483,0.30726628298742303,0.023166392534402915
180,1.38622108502984,0.20594071153038243,0.0518083775651231
181,2.507544284883869,0.3320232560293282,0.11359402544298682
182,2.0157747075227843,0.23840337701085243,0.05270853351687885
183,2.7602922809128567,0.29538519574783084,0.11736052744605485
184,2.1516842557125546,0.24195834453322637,0.046157865978140825
185,2.688366936742991,0.2560632776558712,0.06183184608074788
186,1.9106944331252291,0.23569282718462792,0.038239589699580925
187,1.4980832960074106,0.24450045866074122,0.025071210406502398
188,1.6763865805915943,0.2397802064042758,0.009949708212804512
189,2.394190681174091,0.2694065377080124,0.08635307829866183
190,1.9192745589073232,0.20784717997499708,0.03383129451615467
191,1.6046506114217285,0.18486196474433925,0.0057541785930376385
192,1.6900511222500436,0.24976936029905697,0.019350241549691855
193,1.952565019196665,0.3050471944581437,0.06295767332607556
194,1.57419720010899,0.20017604473256678,0.040921357556103384
195,2.451038535165605,0.31436536734365167,0.027993865867025805
196,1.3035385351058681,0.17558314049680473,0.013488757230108091
197,1.5426727675412095,0.19760968351640884,0.009347878940989405
198,2.3164925373618908,0.24808672344582058,0.03138306774238899
199,1.6808840437689712,0.22169495221963975,0.018121456410325823
200,2.496780846098987,0.34185558275328903,0.06861658439308
201,2.1332307840673876,0.33455844059393014,0.06494872940578497
202,2.0294786898166675,0.216384393935011,0.014883202101155873
203,1.5396844805593182,0.24933599424450226,0.0457449110514286
204,1.354645687527541,0.20774287141754458,0.0587975512381736
205,1.636219541024199,0.2770074596503412,0.056069851906728266
206,1.687448732595811,0.2078648070068239,0.03360821571944124
207,1.8020839350769202,0.20002671557657647,0.04454500307785572
208,2.449578584405021,0.25315963057094637,0.021017872300566343
209,1.8924357993613634,0.22239984424208617,0.05797541428130484
210,2.1276328007017797,0.3166437891270896,0.07475381688424164
211,1.46212593767561,0.24506992025602914,0.03670190599188654
212,1.657788313706694,0.19695492662245015,0.029317081655476165
213,1.5869816340342502,0.2373327516497338,0.022520240014402455
214,2.051118647648273,0.2114657976926759,0.05009027061595647
215,1.27992915096584,0.1971521353829215,0.01712129786286059
216,2.9798191327703134,0.25666851641153376,0.04689401765551948
217,1.0681246299596763,0.22557693165795956,0.027653226282576986
218,1.6064720420418896,0.20198844250823364,0.02761653484373459
219,2.973301442277637,0.24079417566070857,0.008210209985875117
220,2.7059250314700947,0.23690198816763064,0.044984611770017446
221,1.4531756035000987,0.24118262669015625,0.057926950266908334
222,1.3544729419673354,0.19114610984160335,0.014615025887884
223,2.4143817071655747,0.24452452153003884,0.0220020978878382
224,2.4945421118587094,0.22089661967295568,0.015778976597117394
225,2.7061098507563117,0.2955950621135796,0.05862068661981612
226,2.3981808028523615,0.25923967931878494,0.03184228732606964
227,1.3550368702173687,0.2366664976373859,0.03132411077856955
228,1.2066211005698217,0.26251623170169647,0.05628106942130533
229,1.8574925004830019,0.32045466840336145,0.0943726480085855
230,1.374075500434451,0.2304451369526855,0.0277104321964632
231,2.4538331855895428,0.26291846348196973,0.07620446832108942
232,1.1236470106362557,0.19112209513330206,0.00895923191166945
233,1.5834361918213091,0.212297761722529,0.054093690396555545
234,1.5617985992721417,0.2866609092529688,0.0709334112390052
235,1.518159214227101,0.1799625385125826,0.016660711021732527
236,2.4598891114410444,0.3325738908455915,0.06973231369246194
237,1.4051372179406216,0.20331143741119792,0.05800921099994549
238,1.3396462633306219,0.190593783261451,0.04891061512436668
239,1.4587958781281591,0.23654611372453255,0.015818940041412877
240,2.6938228946720004,0.24140077951118902,0.05403789524642681
241,1.7313267469080753,0.20497941647223733,0.04326967306302636
242,2.8110925193659573,0.2664416815769558,0.012042479550109383
243,1.4752340003551794,0.18796724498808892,0.021599859049854196
244,2.354380638392657,0.35783801371452073,0.08303090324446973
245,2.0507093530611056,0.21069313172867687,0.014365810785992843
246,1.5835488287885278,0.1904922812816271,0.015442125128059586
247,1.3616931311102156,0.20365335299356133,0.033989750605369226
248,1.2594790526212263,0.2029197669424435,0.03642392180845887
249,1.4769931367000684,0.2466047824094326,0.016578705322605837
250,1.1327378637475762,0.21533289434920927,0.022107102183971605
251,2.0874614440519887,0.25653522937310436,0.059603054251805884
252,1.4711363180220087,0.23409203030866113,0.05724576138064688
253,2.322380381587905,0.3054790494247545,0.09352722442729124
254,1.7022629875748787,0.31550565681113085,0.07373925799995855
255,1.8346310847297111,0.2860093002645881,0.07990407721928403
256,1.2055610118226316,0.20549419228498486,0.01008862967465713
257,1.7696242378169293,0.22919196275915146,0.04711821575444795
258,2.2141587546444517,0.2959063175203874,0.051357724660706074
259,2.5894147279731152,0.2309813379237761,0.04345879403777097
260,1.3921209719324745,0.19631678255323945,0.0562451648645983
261,1.7285771716084333,0.22227999861264136,0.031615706030863625
262,2.076601758912378,0.2519152999221012,0.08030033456509351
263,1.253432450407144,0.25596078454604976,0.04701075304765793
264,1.7909553114708068,0.2458879904550583,0.016404672678634914
265,3.2594207871432617,0.2671304865928799,0.08098340096396547
266,2.777930341970767,0.28610791357281323,0.04664980688900682
267,1.1444974050977859,0.21069803701353654,0.019666033777738005
268,1.2511704867449125,0.1696705555497313,0.0076680718384546645
269,1.660415291549882,0.21079737467901977,0.0582462740284053
270,1.330636777995095,0.16843758235829073,0.011178247197384179
271,2.0027574197098663,0.24468927399207446,0.07061447670085268
272,1.2771287784669532,0.2112233030095322,0.04381426215680212
273,1.3575779595462891,0.2049369856056234,0.008228273223104928
274,1.349649426227403,0.18645409760756818,0.026973974136435125
275,2.2298378717469207,0.26313458507617177,0.06577441065746675
276,1.3628177820187324,0.19564494277961286,0.043773710843748745
277,1.5596709623181275,0.2876679769720078,0.05773311484032498
278,2.992402789541905,0.3170778704636689,0.11036290557651542
279,1.2763077735438642,0.21786777138627378,0.049400798092316144
280,2.416615855008188,0.358702322431226,0.09056735602032642
281,1.215217256802292,0.19404930839701606,0.010009485093817745
282,2.236204176589604,0.279899497992875,0.0938310552958252
283,1.283401125962441,0.18759364829757152,0.009083081292651295
284,1.6042608162108978,0.18661910881609176,0.016917898102793157
285,1.3330478367391476,0.20676229825316447,0.041752585224807806
286,1.949757743382482,0.37766856842888963,0.089046801100287
287,1.3422815078447325,0.2223975062717147,0.024735954574798637
288,1.4850710769390791,0.17741976535858237,0.014329654242992824
289,2.051086124163944,0.22940289134452652,0.061549265513855214
290,2.1885609422201955,0.23661988921397056,0.009072654341540356
291,1.801724242809749,0.23540129566110904,0.07104939152138937
292,1.1823031392453136,0.23972633488083547,0.0528325176837281
293,2.416562466987685,0.26229752917729954,0.07467244070870793
294,1.9622846884507348,0.2664842641509498,0.02204629927309268
295,2.635308774905654,0.2834780714024849,0.11312820292291498
296,1.350576618514977,0.17831340711490629,0.007145408497911334
297,1.8255157964113569,0.23912971813930348,0.05125918574306414
298,1.3198600636068785,0.1975647722460152,0.03655894598747627
299,1.2124756203191525,0.23144981038186083,0.048138290064034625
300,2.4613963979961935,0.22442179616704655,0.02271589055646335
301,2.7141287932241536,0.337230601449491,0.10085415823196853
302,1.4880114840735745,0.24730555253623046,0.035789039290280024
303,1.6433874185398416,0.2348981424935231,0.04173095664215202
304,1.2309161629924057,0.21833895234294093,0.0439691460028196
305,1.3876530767129849,0.2735969861820962,0.052115285843737535
306,1.751741699927336,0.24468836932160262,0.08612863131294413
307,1.4213654995100298,0.19935719947854025,0.04760163288137137
308,2.0411394621150842,0.22371136935021738,0.028903335449486225
309,1.520462521549185,0.19424085536648017,0.041380576377858296
310,1.4526755090173284,0.2809217985769732,0.054895566768102144
311,1.9367622617994078,0.26975809314431815,0.07303339585105086
312,2.1522685915693587,0.23156039181127316,0.02668426377641038
313,1.6732872068688804,0.21656816300246012,0.01202277681564608
314,1.5126052898303743,0.3282876277100268,0.06761981341219145
315,1.5292843307283177,0.19493790493030433,0.03300189625586483
316,1.3119078962689081,0.1803011590047623,0.004689162796010491
317,1.4220871087256528,0.2410389907850838,0.005159790422002107
318,1.3263500147534393,0.26987759857889454,0.048499845075411496
319,1.8209867525660304,0.2768609950947106,0.048563904094542976
320,1.1328115094959696,0.207064186857374,0.007757201513447595
321,1.468603202859216,0.2673780168541002,0.04067979036144717
322,1.8253110193282116,0.1970458486453706,0.018507030288562352
323,2.0238915238860447,0.2635884909252903,0.01849001590927646
324,1.6053322674985997,0.22631664100657534,0.04787621595398869
325,1.7398166192442437,0.3103042503954454,0.053480389888370956
326,1.428114370762628,0.2230107672322554,0.02073581223159702
327,2.393466738187431,0.28793051373909545,0.016062468277465942
328,3.073487858757738,0.2352754728374983,0.010155543679532817
329,2.7575378476427237,0.24763748860137977,0.009841090936052338
330,1.401110272501087,0.18121418824366112,0.014285130109725173
331,2.7912438801987576,0.28888692224266105,0.0705155698031697
332,1.3779119094959742,0.17578402816606864,0.0037023714153557297
333,1.3022043727910992,0.24450102869812007,0.05934520383358579
334,2.0280584804590576,0.22706862373554523,0.01875407216461731
335,2.113767291062139,0.20647877391985245,0.014195266587800435
336,1.9210737938150773,0.2145514512383423,0.029853558347132395
337,1.858692007125845,0.2187883592995437,0.04010769057960026
338,1.8707306970296844,0.2777959676884408,0.011279552837108457
339,2.997130458822356,0.26633217917138785,0.07438105347751595
340,1.4409432452323878,0.18421877263042732,0.018354854079588954
341,1.8194936925093534,0.22688792326668733,0.04432104740708462
342,1.5120393688877214,0.20627397287472057,0.035391894180734
343,2.980578011375012,0.2592475635815169,0.03712876865966792
344,3.178070551410824,0.260052632926963,0.07451487210342257
345,1.3404795091380266,0.19732378720203642,0.0383095072159963
346,1.772718540232591,0.20635484011847033,0.017798936947887395
347,1.5375689768797534,0.2109368108219978,0.05116025061276649
348,2.551105920543411,0.2495762605928686,0.05068505054906211
349,1.1997000158772966,0.24054709183549036,0.033097148004886494
350,1.5053371183600863,0.22301738655819325,0.05331521675748205
351,1.7337361756235135,0.25707285530242535,0.035585977842313626
352,2.1986367774807807,0.2198283304917192,0.048298316792658565
353,2.096411677171585,0.2677274205997836,0.02272668407590299
354,3.272376455346019,0.26895735435364204,0.03547404149191492
355,2.9290531812651457,0.30569214821729895,0.038670176463370495
356,1.523342870471972,0.30778383091962225,0.07285984135567038
357,1.475814312603736,0.2418063644435316,0.0370839440504897
358,1.8278269599767365,0.2171075276840083,0.047824905340728974
359,1.4697268437135833,0.18979307102368534,0.0421198084202196
360,2.0771548604883305,0.3432410082966139,0.08600715333042756
361,1.4676431227397015,0.1899279634078263,0.03787695773503148
362,1.5843557401224484,0.19007640183727614,0.020682627755282065
363,2.1486460995280074,0.27257096188802027,0.08925688141625025
364,2.34165377818514,0.262632726277709,0.10047474871210473
365,2.2427829600926454,0.376568354036148,0.10216178537798455
366,2.1117077727382214,0.21794999188525296,0.027646099277728854
367,1.3283006105506694,0.18231028473790428,0.02747496728134409
368,3.2191561321384325,0.24987544321364227,0.04924115372423386
369,1.3358302188372932,0.21627949844483083,0.011870482795193624
370,1.4947179021697177,0.1952757490672907,0.013120700948534864
371,1.0344829829668079,0.19913940681780362,0.01007074297077121
372,2.3982035450852393,0.22915341950171614,0.02256521280778425
373,2.9193106015183545,0.2522361820956434,0.035772420474558614
374,2.008409562109569,0.24017775904465574,0.030362591296379353
375,1.7351769950495866,0.20485310315427263,0.05054414006412982
376,1.1976470144071902,0.22866462158297854,0.03915463298894481
377,2.09346891084043,0.24831641177069932,0.054068228197679744
378,2.212221639157862,0.21609855976588183,0.03823752282686832
379,1.4371115444426559,0.2525333967634592,0.06737035132164562
380,1.4121416264053408,0.17486877645330343,0.007685746494831535
381,1.7023342188993085,0.21321999004359132,0.039134258229989366
382,2.391183407446277,0.32611649571805756,0.05130186659507679
383,1.1507171074299347,0.22187571800278874,0.04564874559578467
384,1.9093500528443312,0.2542287905652971,0.0726686757546461
385,2.0544370260326126,0.31595002757047497,0.06331374055494617
386,2.721479720763192,0.30385821663655527,0.1026670959943651
387,2.43261930606456,0.2856457765937183,0.07502559333042391
388,1.7379206773472702,0.2247059469647952,0.06434231032739318
389,1.8112081019268798,0.2236898110790488,0.04393225926941228
390,2.1663061930656817,0.2248849924227582,0.04983522781939282
391,1.5673920219902688,0.2772677228603491,0.052618610472941266
392,1.1774311572106562,0.24920888519686568,0.03583481024318797
393,1.8420219396291824,0.23838183712822386,0.09247907585721593
394,1.507655450773925,0.2510083734835871,0.038520645246481806
395,1.9129949872914427,0.2818313466829734,0.01821636073304596
396,1.0580066632332183,0.26490720730869116,0.05429061316556629
397,2.4604354174791547,0.2710689911035172,0.05139817587665552
398,1.5064877117211162,0.2315705667394186,0.05919583441862912
399,1.6918665717480212,0.1961462701353666,0.03634538729827969
400,2.2956678775433463,0.2983691272883062,0.08082918791728443
401,1.38225772629538,0.20772344048560132,0.02657605762209212
402,2.233751655049278,0.21995308254792273,0.019541704493376062
403,1.628216536470673,0.22945049854094904,0.008019754551790902
404,1.39969928673053,0.18510306324414477,0.015049006156063563
405,1.681856631081878,0.19434983482231297,0.017766645057791592
406,2.0247782292353294,0.23621618089220275,0.017807549980205367
407,2.7188047635643033,0.23535143538995787,0.05113405265754371
408,1.7571930189552165,0.20946020167085336,0.02829347816797672
409,1.9172906698174998,0.26880621872564736,0.03761409793776337
410,1.9306582958509533,0.2593569719606876,0.00924094483671739
411,2.687725508683371,0.2582698541105445,0.05317331217452814
412,1.3389882026025202,0.21578764324163355,0.04267816730819969
413,1.5018432447866585,0.1922464232721734,0.01032260168764951
414,1.7398046212038802,0.25142879208900304,0.04713023023812901
415,1.61172277736771,0.2591022818332042,0.06454371083985808
416,1.574091884276399,0.18818566121240338,0.009104476065726473
417,1.8056532456367878,0.24192054163419477,0.05059285295716127
418,1.3501380023672038,0.1734036627130484,0.009459329697096466
419,2.646477723413382,0.2653248580796069,0.025496821274553258
420,1.4438808689930593,0.2202175324067886,0.01861760287435527
421,1.7630113631679087,0.21681439525979823,0.031055727136782507
422,1.1923407470136353,0.1849314843118841,0.02179682607249814
423,1.228869052560342,0.18853128281760884,0.010281491491626268
424,2.4274199249166566,0.22841634505113587,0.012667074197258805
425,1.3490885448995587,0.25177440748139795,0.052583042646350206
426,2.1481012859281163,0.21312897731780261,0.026956915668075704
427,1.3457217316360128,0.2108647130369146,0.035770087216279146
428,1.3106735213689606,0.19083423642021902,0.03235614327173168
429,2.833997329182279,0.2545681575971812,0.08309184567802334
430,1.7127435257428585,0.26035501292724955,0.03370250593847689
431,1.9381432509353211,0.20678508836314413,0.04086265866219631
432,1.755031314996567,0.19446539682395328,0.011989990494089215
433,2.6700126453719144,0.2703528707417905,0.0207792841574726
434,1.7935581887482153,0.3059078662907898,0.06347053955178608
435,1.6593369993634386,0.27240356788504155,0.05334846850292496
436,1.4630116659436148,0.20438305089588318,0.023427640803255628
437,2.359310179887548,0.27144981361890186,0.1092274379414904
438,1.574751353374896,0.2503082735331381,0.022890592389411324
439,1.3867103540410617,0.20901481386701792,0.010774439177512286
440,1.3310080266943483,0.22654676080109992,0.009618932737890674
441,1.8942101109534264,0.26554823090052704,0.08181883921092223
442,2.1089223749392056,0.22013332136340832,0.0076237283473721325
443,1.3093319416850893,0.1996488583331133,0.0070285067322341035
444,1.0290613352326878,0.23378164055341882,0.04375201239010446
445,2.306489186512001,0.22451646356647179,0.055775671102657506
446,1.6319466541449092,0.23124535598364437,0.07998832634134799
447,2.162883923285121,0.2520215771630691,0.06978658166075118
448,1.183627374281282,0.1930487902943809,0.03070602809218342
449,2.39805928681269,0.30598189164975437,0.1026412160281609
450,1.8510043486265089,0.27237945307071326,0.07946361481863956
451,2.277216259652509,0.3294325228051707,0.08433028268882098
452,1.5561020888699513,0.21465559139372045,0.007172221033510245
453,1.737950339982925,0.2008739327010899,0.006908883950282192
454,2.641496211960173,0.31191497553707065,0.08242829604190954
455,2.3286492692267986,0.3688688641730581,0.0905459496626579
456,2.9451894216474837,0.2851013428639898,0.08221489340830346
457,1.6541273584752905,0.26565758082474134,0.05883765155138207
458,2.0136745853883578,0.29376939613048136,0.0665707027812896
459,1.9676251796962214,0.2547200876187061,0.02988251249242111
460,1.850597124356255,0.19170239843533377,0.004931354614357806
461,2.3229155822108423,0.2329678352157974,0.03982743897762629
462,1.8540411319220313,0.2317194720586569,0.012624500265058597
463,1.9239119028308125,0.29408584427494106,0.040649368470993735
464,1.4285844746542948,0.26475600077785794,0.027836947324094946
465,2.180569376621024,0.24496594999134924,0.06765895938304534
466,1.3352483726950768,0.19753951830467426,0.03317374912202483
467,1.5465561844138394,0.21699271929782446,0.03287426389100718
468,1.2656883365249088,0.19120695388174797,0.008501208341911972
469,1.5460671069600505,0.20439306662644993,0.05186759511132284
470,1.5670866474335066,0.20116662351472483,0.01433634520348655
471,2.742817029088639,0.251081975191023,0.017484605718954126
472,1.6843417942119436,0.20639232864408744,0.0067782171364246125
473,2.130879485390026,0.24560074464702478,0.06544838792230757
474,1.753531723455064,0.23109950756732917,0.06066020145435315
475,2.013008591296387,0.20985960256174113,0.019534464174162783
476,1.9127012622704183,0.2744073057127182,0.032301858456680564
477,1.593617855502738,0.2553469059387694,0.02964976971028542
478,2.6480442901602865,0.2939529967316111,0.09638411313070769
479,2.7888402110393944,0.2591099364710934,0.016503602892661267
480,1.1077804295986342,0.1824262857993543,0.0034604535234002134
481,1.661435349553555,0.3321848142306367,0.08063943468511924
482,1.237229991780489,0.20682761830296703,0.03639222721089896
483,2.238430110796117,0.4062628401164954,0.09854913446211991
484,2.239721885595036,0.2707597216567705,0.09124763470183045
485,1.4576134591245755,0.20195411169287364,0.04945772530834809
